,time,Aphanizomenon_flos-aquae,Planktothrix_rubescens,Phacotus_lenticularis,Pandorina_morum,Elakatothrix_gelatinosa,Closterium_aciculare,Cosmarium_sp,Staurastrum_sp,Stephanodiscus_sp,Centrales,Asterionella_formosa,Cymbella_sp,Fragilaria_crotonensis,Nitzschia_sp,Ulnaria_delicatissima_var_angustissima,Tabellaria_fenestrata,Dinobryon_sp,Erkenia_subaequiciliata,Rhodomonas_sp,Gymnodinium_sp,Gymnodinium_helveticum,Ceratium_hirundinella,Bosmina_longirostris_adult,Bosmina_longirostris_juvenile,Diplostraca_eggs,Diaptomus_sp_eggs,Diaptomus_sp_C1-C3,Diaptomus_sp_C4-C5,Eudiaptomus_gracilis_male,Eudiaptomus_gracilis_ovaria,Eudiaptomus_gracilis_female,Cyclops_abyssorum_male,Cyclops_sp_SU_C1-C3,Cyclops_sp_SU_C4-C5,Cyclopoida_nauplia,Cyclops_abyssorum_female,Cyclops_sp_eggs
178,179,0.10958666831796181,0.32102734846307013,0.02618465060985307,0.2717084896374843,0.0,0.35526552353994184,0.25819888973996535,0.14095229571463794,0.024346831981462022,0.06658308818398417,0.2640744279482409,0.17677669528703,0.08762187785434022,0.08793155726296574,0.03331483023367104,0.034412360079557704,0.033826677425237824,0.06570061378726737,0.11657739576324341,0.12096448002227315,0.25923592791590505,0.13074409009831697,0.06033756343148213,0.05373953283720303,0.04036184383426418,0.11175069869391388,0.24705358649023698,0.23410774782371666,0.2516901337429412,0.6014918559908873,0.3062943917707625,0.0,0.26549333472391773,0.2737689278151469,0.21788546216833024,0.0,0.2330530185013098
179,180,0.09698369275388143,0.6998277379426897,0.03023543015318367,0.245769576155358,0.028112903231493687,0.42949507496813577,0.0,0.16275769174748392,0.062072485673855635,0.0408720163026478,0.17512467272467286,0.3952847075854922,0.06099902852974111,0.07179581586346322,0.036217038774408176,0.032444284222886,0.01766540614315806,0.07730970270839582,0.13835374666975672,0.13491213732367335,0.19470331085019985,0.17295817390384113,0.0435749491077379,0.07541801301575672,0.10863383361667776,0.09933056348684373,0.16736879236133229,0.1707470419286572,0.23670869107115985,0.14594825706449574,0.2788329513781324,0.23555536646859385,0.12295476821646213,0.09159770489237123,0.08385303211627872,0.08669072178143258,0.13088220030308875
180,181,0.07212179727875705,0.46450188687270333,0.0282826551397845,0.2006700186484476,0.028112903231493687,0.4062616689541329,0.18257418584523172,0.14095229571463794,0.051647429983503905,0.05256220995258721,0.14118061324180733,0.17677669528703,0.032777111208660656,0.11905989135298344,0.047114284744614814,0.034412360079557704,0.018620973067608595,0.06043577466391052,0.12778197090699542,0.10686633703635134,0.15751828736876292,0.09245003270255589,0.0845721649239882,0.12322288182927639,0.12631113018625598,0.08253336072596788,0.16965107419004802,0.16827554611636167,0.14794945002602827,0.18084358578394275,0.3060583266702506,0.2845186307886687,0.13091386241090594,0.10198581610336613,0.11523466751596435,0.0901775700957061,0.14058038927491212
181,182,0.031951372354466545,0.416910888233885,0.02618465060985307,0.2717084896374843,0.02602749087036685,0.2955987834393446,0.223606797749979,0.11508706752491564,0.10329485997000168,0.05194742612396079,0.21725306544138734,0.0,0.04774615159422398,0.10769372378609082,0.052194307999581656,0.03973597070795067,0.014423743715630164,0.11008906492445687,0.17969900324002344,0.11948019705253775,0.13006944328412365,0.13074409009831697,0.12068877714249547,0.09604180649325918,0.10509941355713523,0.1117928608110668,0.19918818943828,0.2821806590267546,0.26162980403007974,0.4659135882264193,0.16760630296748968,0.3209966810926778,0.17584477290403683,0.284985290255507,0.22334656771443626,0.05886042646963555,0.0
182,183,0.01781998773960837,0.2906473778859419,0.03023543015318367,0.11585688926631306,0.02602749087036685,0.2413553960098466,0.0,0.0,0.19477465588027554,0.14135773686594938,0.35100729776282186,0.17677669528703,0.024549500737018153,0.0,0.07583657132878892,0.0,0.0,0.08833476983716725,0.16316681568584082,0.09632801444611004,0.14410626923392708,0.09245003270255589,0.15342737122146477,0.12713569002126213,0.14514200226425159,0.06959360742723955,0.15961730901456767,0.14755011521839148,0.10793802825338088,0.16158828229478475,0.23818244865860264,0.22851045825931524,0.0725650353761877,0.12316862486069052,0.25150436656738373,0.07186750636841735,0.11082416070479569
183,184,0.0,0.44978761657824134,0.021379677692014144,0.23171377853262612,0.0,0.197065855624096,0.25819888973996535,0.0,0.2108497499761753,0.8520011366214502,0.2824553312243843,0.35355339059327373,0.05813980909825286,0.18304413304258704,0.1600877571880344,0.0,0.060625495984498394,0.12425796223954733,0.19685472452283984,0.19813549176077558,0.61416057088704,0.11322770343213064,0.18599500404997935,0.2939282927522696,0.28141978794741335,0.3187141341871602,0.14647095006724245,0.19913088677499338,0.17797180031530327,0.0,0.0,0.45275950138689725,0.3178652565065365,0.17016903126057556,0.3929467553755258,0.042454847697047556,0.15039727408295797
184,185,0.008572228351580701,0.28314361390419424,0.015117715075605954,0.0,0.03831142922301853,0.13934660286570613,0.223606797749979,0.11508706752491564,0.08607904997250651,0.2664529469717254,0.0206207484159982,0.0,0.025077507395564955,0.09497693697338017,0.10390421146354414,0.0,0.06583508164513899,0.12820363826320574,0.3939863494251383,0.20951662527640239,0.6907436501574004,0.0,0.18817205635847928,0.38978495610615305,0.27904536718318146,0.14319358846842026,0.1813428929626534,0.18115288278985173,0.17484813960273587,0.5295128560489584,0.15567725845557945,0.2696409212575809,0.39516540609659717,0.46084720672558727,0.33697756631652204,0.0,0.2559650140509032
185,186,0.02369854061396684,0.2880534389391191,0.05756654395056346,0.1831858263694298,0.05521264588223438,0.0,0.31622776601683794,0.2699030976609657,0.07889275245369941,0.10783970132189033,0.24755635741967807,0.17677669528703,0.7455200337137591,0.06217700042093628,0.03479620533251655,0.0,0.1736848741451492,0.40521069426503575,0.2689433915528101,0.09445738949447897,0.3062029946383569,0.3755338080689595,0.18176028849389042,0.2829607390034109,0.13961867330028802,0.11587613011448239,0.12279055454853496,0.11863383847544441,0.15530579957836707,0.265694654315225,0.31361421207820794,0.3346722513836781,0.19599392985853908,0.1304372617657137,0.41446780923704757,0.06160676539765881,0.18078187979413549
186,187,0.03874473814969728,0.3462187840726236,0.11903700753637843,0.4013400372645831,0.03005395772285135,0.09853292782164962,0.4654746681575633,0.16275769174748392,0.09270997410536716,0.17815698869662253,0.17019926539981117,0.17677669528703,0.15407878500367533,0.19331615042415332,1.0,0.04999999999328796,0.12560533041653016,0.26873694837496714,0.3823253282530779,0.5194297648830738,0.3150365746976817,0.2773500981157064,0.24997380592058083,0.2351495598194362,0.18798115884584074,0.1591240157895927,0.2415955472202266,0.22787957262019015,0.20905924406123055,0.34932549561188636,0.5335808098176062,0.23725461567297867,0.2730538857205539,0.18308247177397502,0.31250399837387705,0.03894822072076824,0.1276884796138123
187,188,0.04495314471481097,0.5876004896286403,0.32388624064957466,0.2006700186484476,0.028112903231493687,0.197065855624096,0.18257418584523172,0.14095229571463794,0.045548751863990704,0.12050182060205493,0.12856999429990476,0.25000000001358613,0.03830652529597682,0.05076730825235768,0.9179319867669875,0.0,0.3735814593412198,0.16196131576908473,0.4827309836067992,0.4929915671223443,0.37276728630228345,0.25318484176640077,0.16191430012649125,0.0,0.09870650405597207,0.1267930507279683,0.3132074242005178,0.4090339445862693,0.19025985753000216,0.3592569949916007,0.0,0.11544090577548861,0.38494394960102957,0.29793970143028714,0.24692711996120778,0.0,0.0
188,189,0.061878868211801316,0.4623197412338442,0.1457899645064276,0.2167483927510178,0.031877035964832656,0.0,0.28867513460124894,0.0,0.0570983822192274,0.05132527880924405,0.11152374862009476,0.0,0.09228272852736731,0.0,0.06586815361207947,0.0,0.45203347001542976,0.09111035839613162,0.32001182520979893,0.053433168523620296,0.4030934060060456,0.6979824404173037,0.17325530603891837,0.16896433433093552,0.272335219796437,0.17133898056248772,0.19573594438153366,0.28771487199980067,0.24728173446075774,0.3145044411016512,0.4624973789308067,0.48447236628881735,0.4187510544904026,0.24365480544470736,0.23383510974181523,0.04753408253622542,0.1647033334875201
189,190,0.0902849665466118,0.48579068876039266,0.154541207458259,0.2717084896374843,0.028112903231493687,0.27869320567709743,0.28867513460124894,0.21530818814732916,0.0,0.06362234372731443,0.0622903627709268,0.0,0.14711900193104896,0.05076730825235768,0.04492170792135011,0.0,0.026334032658370442,0.1954099487670692,0.27924648532332624,0.07068543782550454,0.33222597060189196,0.2849501380871998,0.19536768744435562,0.2107821725026318,0.18389790236771592,0.19166296949320782,0.1332328526081894,0.18221809355573657,0.2046721970471709,0.2575393768091379,0.33883940734034745,0.5719331443764561,0.49424617781193186,0.3943430023549785,0.20059537361658406,0.09011714420510776,0.1883278857660524
190,191,0.09016861987527194,0.5498829163877935,0.0282826551397845,0.11585688926631306,0.0,0.4515346001212819,0.12909944485918906,0.23017413506484177,0.024346831981462022,0.0641252949743862,0.0834439930045878,0.0,0.10528074028344289,0.07179581586346322,0.036217038774408176,0.016222142111443,0.01557942382243227,0.07622839485808652,0.24813037332597293,0.09254896267972662,0.3805090910422945,0.13074409009831697,0.20979089604700848,0.20182174036390957,0.12655458627684302,0.136939857503803,0.17625049723433217,0.23716345563784075,0.09021413790751462,0.39376885138089474,0.0,0.21261336315873577,0.3037622295784918,0.1499420760368373,0.1552151389283432,0.024802707501388008,0.12461119655572635
191,192,0.03683494174282504,0.49870995394153833,0.035454184524934255,0.0,0.0,0.3413280743447064,0.0,0.1993366482819293,0.0570983822192274,0.0641252949743862,0.08216016269874293,0.5,0.04030645387709321,0.13431767238040887,0.04492170792135011,0.016222142111443,0.019529841316544134,0.07730970270839582,0.1453058806378589,0.1451081951363027,0.25923592791590505,0.16012815379526935,0.11450097656061162,0.04956574486496756,0.07461259090284073,0.0895998915579595,0.17154538204052655,0.22237721319839143,0.24440577818711912,0.2784366250534917,0.2002333318729578,0.2240578457538249,0.20506342757568355,0.14700611195557964,0.09755063396102731,0.024802707501388008,0.0
192,193,0.020872225578048145,0.4318469246010103,0.053449194230035364,0.0,0.0,0.3413280743447064,0.12909944485918906,0.14095229571463794,0.045548751863990704,0.09139260683020009,0.11364820139991764,0.25000000001358613,0.046070322851398116,0.05076730825235768,0.04920926550036392,0.0,0.01177693742916316,0.07174036794393253,0.14777618664014272,0.14262753037782974,0.206254615042058,0.13074409009831697,0.11185837762882152,0.0742119469254234,0.06978920064299572,0.12387787827982692,0.256009443200833,0.2445175678714894,0.19045541708728667,0.286263561702902,0.3750361370697754,0.31306285645472426,0.2204628853598301,0.2155270871303142,0.15830958548294605,0.03240159837257499,0.0
193,194,0.018039544124324795,0.34515701997443715,0.046595927256318614,0.0,0.03005395772285135,0.36867645720380976,0.0,0.11508706752491564,0.11023497024563536,0.14834389461800151,0.18672881871231517,0.3307189138959115,0.04343551693630277,0.12943174770918306,0.05682196536651775,0.025649458798892244,0.01177693742916316,0.09201695146706254,0.19315414351851284,0.14137087565924059,0.22832114183507882,0.11322770343213064,0.08609895660337401,0.08562344027368904,0.07874055071646643,0.058249681950814654,0.22807215799946917,0.2346644852556307,0.18588548295482668,0.15779715719963053,0.34526767225002164,0.27434470596146626,0.18417864600604736,0.17170579017174503,0.16579050306335352,0.05120247284532088,0.04686012976121626
194,195,0.0,0.3887507996986156,0.021379677692014144,0.11585688926631306,0.04751947955537482,0.3413280743447064,0.12909944485918906,0.11508706752491564,0.1977945980361085,0.1572786430690623,0.3360770816650324,0.41457809876370216,0.047194154411146064,0.11905989135298344,0.08523294804977663,0.02294157338328355,0.014423743715630164,0.12884950451648275,0.262682522599961,0.11797724166420819,0.22832114183507882,0.1461763365485643,0.07081832625156002,0.11596589756827702,0.06846293193340675,0.0,0.1200431370243628,0.25061906820691293,0.12992320780518885,0.3752474142773958,0.19108517825283336,0.29761517750574706,0.12846990169185185,0.21804036465223084,0.09817825271413448,0.04383064141512441,0.10979321587320816
195,196,0.0,0.3596700163412473,0.0282826551397845,0.23171377853262612,0.0,0.4180398085609085,0.12909944485918906,0.16275769174748392,0.24468263319718828,0.48187396548012834,0.29802154036978473,0.739509972916158,0.17260722825066852,0.21538744757218165,0.1854891245251333,0.025649458798892244,0.06259528105088737,0.2690456641020441,0.27584727140319926,0.21121314388682952,0.2971978406825816,0.1461763365485643,0.12237409647699227,0.16262664794274556,0.17660723455830635,0.06454363828931899,0.1440677373453497,0.15091427905290286,0.07795392468421644,0.12893695339440017,0.17187389576934461,0.1757367128125486,0.1314847588766374,0.09694704697726558,0.0962714548724948,0.025543249405218543,0.08741927688172223
196,197,0.03629665256368652,0.20024643844181517,0.015117715075605954,0.16384638409477778,0.03360134623206104,0.3115884764413859,0.223606797749979,0.14095229571463794,0.223805529947862,0.16965958328381475,0.10258692808523127,0.43301270193143915,0.06393534977904776,0.13431767238040887,0.2615508337983904,0.016222142111443,0.031158847647525467,0.1738274850670719,0.6701524339898651,0.17314325493115346,0.3405982737808435,0.06537204504489534,0.2645412917877799,0.24919085522619744,0.3555404118083165,0.15307867910295803,0.24475257527930003,0.4127527499187943,0.32699616737426296,0.5040812209889357,0.4686506078702896,0.534436892027305,0.4506188838481448,0.3053825167085967,0.3783868577284039,0.07353395324021583,0.3054583076229845
197,198,0.08515402060076888,0.10304689688677855,0.039997714486056914,0.2953782695875202,0.04250271461926359,0.27869320567709743,0.12909944485918906,0.24413653759292184,0.10471968396919239,0.08406897096328159,0.26124136361474154,0.17677669528703,0.9274299436519107,0.1605403247533125,0.04141576832682454,0.04291975375571678,0.03331020927357281,0.22428698198360855,0.2460544730571133,0.05974009853113871,0.3062029946383569,0.16012815379526935,0.225553312106611,0.3492166965382421,0.14574666331115765,0.10739191775853298,0.14176448049970394,0.1809026452628877,0.16174551601061313,0.1588579524603701,0.32649389031704734,0.16552567674799948,0.2533386713287366,0.09157522367421575,0.315068144083823,0.020348455088818208,0.1626454020987873
198,199,0.2454071073451596,0.2374892842515312,0.2339585466080194,0.37541922873819966,0.01840421529384105,0.4515346001212819,0.28867513460124894,0.11508706752491564,0.048693663962924044,0.06156946711520331,0.16878810018279647,0.0,0.10453140164151598,0.05076730825235768,0.10438861600561787,0.0,0.744396543282811,0.5841019632131755,0.25264879698016307,0.210366594802705,0.22832114183507882,0.17295817390384113,0.15409431957087422,0.2505967311264404,0.19880006332606737,0.08349326326057117,0.07971228661281511,0.09421144198568623,0.11099730800986249,0.1416637237609192,0.20446352363459588,0.13917752070983208,0.09134636994964397,0.052955300892966455,0.34048596227828326,0.025309972837178056,0.22225199476519072
199,200,0.09048821323369083,0.3861446887719385,0.3127577214559455,0.2006700186484476,0.03005395772285135,0.13934660286570613,0.38729833459195867,0.08137884587374196,0.04216994999523506,0.10633977150920695,0.045529379722559236,0.0,0.1556860186759331,0.0,0.02246085395880017,0.0617720768018403,0.05332235208402045,0.15461940541679164,0.13835374666975672,0.32829888369499066,0.48554742790225225,0.3639761427079109,0.19089352812992705,0.16938854739776613,0.1851703986264832,0.07616736582921088,0.15726156938739566,0.14985779005621278,0.09749492130682129,0.08755052449573342,0.19615016298761295,0.17833148949593214,0.36832246766262383,0.18601713155709484,0.23476723283687742,0.036010546519135975,0.09677303797748013
200,201,0.05107494503700157,0.295153490323797,0.1965302959846975,0.25906388008617054,0.01840421529384105,0.2413553960098466,0.34156502554286555,0.1993366482819293,0.024346831981462022,0.09652135055474541,0.0,0.0,0.02659871330323886,0.0,0.04017919703101185,0.025649458798892244,0.03225247144461118,0.1634916929098828,0.2658280082861076,0.1017337219436712,0.14410626923392708,0.2849501380871998,0.22253301636466336,0.2560710460021147,0.13414282419972098,0.06937019238230589,0.26481788542023654,0.33505649791049014,0.23452553354700925,0.1588579524603701,0.3877980576803999,0.4499932046448045,0.14078681858836725,0.13374885729336675,0.3141155448520263,0.049616254167685926,0.14310088770823126
201,202,0.09482184361941248,0.4804852050015609,0.10308907253144102,0.2167483927510178,0.046316259461554946,0.27869320567709743,0.28867513460124894,0.23017413506484177,0.045548751863990704,0.18366188636185077,0.05307589971958961,0.0,0.06962490418113765,0.0,0.028410982683258874,0.059603956060518375,0.026334032658370442,0.2886919083922442,0.3077370929962286,0.08448525756024138,0.38814106625409317,0.18490006541716975,0.19053330432564372,0.2800451548746524,0.20673310331588,0.22786635758022314,0.09384301934497491,0.26057292662536613,0.2701444029628084,0.3701733402697595,0.6247967867956417,0.4787052734485415,0.11197594921079163,0.1625222400922433,0.23264357547317802,0.08483577730520744,0.16480929415223672
202,203,0.11701058054002623,0.7459290507738131,0.047806412656379436,0.2006700186484476,0.0,0.3413280743447064,0.28867513460124894,0.21530818814732916,0.024346831981462022,0.07646454085800897,0.24474926042113396,0.25000000001358613,0.12081096236314835,0.08793155726296574,0.050223996291280236,0.04135850959129017,0.051334480118931464,0.06043577466391052,0.3447035557852673,0.1017337219436712,0.7335397057985199,0.20672455764499356,0.1184393421462038,0.17292660422545839,0.11632833888847438,0.11406985794962365,0.0943745028623655,0.13504371579872465,0.09141055836443941,0.2304475809628721,0.25784575294792816,0.3563263456106634,0.05466098255809058,0.08084230977533874,0.12976461062365488,0.06525495433415879,0.15936824613978576
203,204,0.1371078091537753,0.5665041180544818,0.023903206328189718,0.14189513094886977,0.015026978862078983,0.32679675110274226,0.12909944485918906,0.21530818814732916,0.04216994999523506,0.059983720912753925,0.08626277958440777,0.0,0.1156015971586254,0.05076730825235768,0.04261647402686461,0.02294157338328355,0.02498265695248312,0.025769900907778004,0.14900037606843777,0.1802132134350639,0.5045583887289345,0.11322770343213064,0.09861602593623252,0.16151542572902533,0.18702404349582555,0.033132212830427436,0.11700249234696183,0.1611214949192191,0.1220876477911436,0.1454705200880751,0.2992403602633448,0.38043504729156563,0.08025835392748241,0.0992949760224971,0.08922330296277849,0.07483061752483046,0.13057679111839407
204,205,0.056095020013433076,0.35985324104884125,0.035454184524934255,0.11585688926631306,0.0,0.26069362295264586,0.34156502554286555,0.21530818814732916,0.0,0.04742129515404414,0.133039788838904,0.25000000001358613,0.080450217582285,0.05076730825235768,0.0317644442963196,0.028097574338649865,0.0,0.018222071679226324,0.1046106351194375,0.08657162746557673,0.206254615042058,0.1461763365485643,0.12614026740748938,0.052525534579256426,0.06637177523114482,0.033132212830427436,0.12288478807375598,0.12374798359985764,0.12808610346770022,0.12550305726068303,0.19034041640753802,0.26848613683857053,0.08796942927000523,0.10128360368972165,0.0847323873496604,0.0477468698380612,0.07474692919592144
205,206,0.03593331355725159,0.36308596740622007,0.015117715075605954,0.11585688926631306,0.0,0.3115884764413859,0.18257418584523172,0.21530818814732916,0.024346831981462022,0.059983720912753925,0.1742117663765722,0.17677669528703,0.07979613989306066,0.0,0.02657604080716509,0.04135850959129017,0.008327552317770937,0.056164196913319815,0.30285137794809797,0.13224034529297454,0.13006944328412365,0.09245003270255589,0.07414848274514689,0.07614189774815662,0.07688649876023815,0.04929402637486619,0.18054328368954012,0.11579293364496236,0.10886166881095126,0.15742872999198992,0.14583438499725979,0.22217007141471215,0.07356972005632485,0.1301119444313987,0.13523695045154702,0.04058885826710842,0.06458142662140492
206,207,0.03203340425092582,0.3681219834220197,0.02618465060985307,0.14189513094886977,0.01840421529384105,0.32679675110274226,0.223606797749979,0.21530818814732916,0.10612538021129915,0.15418433462385833,0.21565694893088277,0.35355339059327373,0.14323845478638347,0.09497693697338017,0.04817316492655403,0.048666426330881016,0.0,0.16298316387312392,0.3146060839796303,0.15692440113914805,0.024368163864528843,0.06537204504489534,0.07817287303497639,0.09934248284980768,0.07571259014862665,0.04293397634401514,0.131356732013918,0.11067355842145211,0.030701983787884992,0.09404434923503203,0.09351782204534803,0.15384445501326216,0.06504247777287345,0.0906972050846226,0.09549994556851625,0.02229061572505304,0.08639255546142272
207,208,0.03575025932018715,0.395838602923156,0.02618465060985307,0.2006700186484476,0.031877035964832656,0.3115884764413859,0.25819888973996535,0.1993366482819293,0.25708686734753267,0.346903177309916,0.3414898043675565,0.35355339059327373,0.2249998907991569,0.05076730825235768,0.11584227619639165,0.1386020429584529,0.013167016328398106,0.19625771824775365,0.21255910739966244,0.12096448002227315,0.21745023771680147,0.06537204504489534,0.11069806430634715,0.1300325086367948,0.1326280993947733,0.06910898729268532,0.0844734902860139,0.11131496158009213,0.08668915960033587,0.1326513870542025,0.21951566120813526,0.15644106079866804,0.07430547008686587,0.05353941340595328,0.08247403941912015,0.021634865419727183,0.06617248728100712
208,209,0.06063645224539867,0.3520033715333564,0.015117715075605954,0.0819231920553037,0.03975764902766078,0.2955987834393446,0.31622776601683794,0.16275769174748392,0.11802564699367353,0.09068686185421962,0.723748613059548,0.25000000001358613,0.3186504966299201,0.08027016238014605,0.1179996733592864,0.15686064882377726,0.031158847647525467,0.20126936017582328,0.30808358927197854,0.14010294981777577,0.3805090910422945,0.0,0.2016946544482958,0.22538545104656021,0.32714498170069767,0.11287519902475626,0.10535790255944177,0.12822609436978055,0.1510140802423481,0.2944614527712844,0.19123921712795577,0.19123921712795577,0.1383677351136543,0.17392934500168533,0.17733883225241467,0.03722660233858242,0.15633671752306152
209,210,0.07488881814493195,0.07467259569364419,0.0,0.1831858263694298,0.02375973977768741,0.2955987834393446,0.12909944485918906,0.3044917598246652,0.059637315218227745,0.05436486384983236,0.06397418954546787,0.0,0.028500966866738694,0.05076730825235768,0.03479620533251655,0.016222142111443,0.0916030754771517,0.06570061378726737,0.25910675984360954,0.07068543782550454,0.2971978406825816,0.09245003270255589,0.14466011389593,0.24849213661868197,0.13859083084923124,0.11745910026988728,0.09355236203328172,0.10821134300914742,0.09874233993154119,0.18462698995317062,0.26184275741444024,0.2832906379532852,0.16633702174515147,0.10563408179638097,0.20193320316266247,0.047383770518186,0.13553157056566226
210,211,0.08807789578344492,0.10239058701287479,0.18141258090924323,0.39288982693602476,0.03005395772285135,0.22032632461411292,0.48304589155503314,0.3355335772180009,0.045548751863990704,0.09068686185421962,0.850777694309664,0.17677669528703,0.5974028636946606,0.14359163171912298,0.04817316492655403,0.07779866051156024,0.22783123909596617,0.2996963029001193,0.0747710956626958,0.09996430483510871,0.14410626923392708,0.25318484176640077,0.26071615248098123,0.3000424583389205,0.19928472320766286,0.07685296110521898,0.13021480888277714,0.10940279711829345,0.08669714607249358,0.20049728533709232,0.28867513459481287,0.41291003822528666,0.19717827291099224,0.24049164319285027,0.2551747296822771,0.07666521674920325,0.17939725394680692
211,212,0.030694597303061052,0.17977043507843274,0.23051417390477716,0.30652851669336606,0.04115307646956986,0.3413280743447064,0.34156502554286555,0.23017413506484177,0.04216994999523506,0.07258490539744132,0.11823261750653344,0.0,0.18745331938512558,0.05076730825235768,0.03479620533251655,0.15894388282335692,0.06841782379644136,0.1761990473989442,0.162020849549105,0.22590921856102258,0.1703821757277434,0.17295817390384113,0.11843547235617927,0.22194634809329994,0.12541367288082889,0.10082013250238198,0.15799076025039252,0.1293081903047877,0.12069688881363935,0.2101707165348903,0.1915208656529348,0.3554518957730719,0.02541563379548068,0.09269072337521493,0.2353990082544928,0.06235547204361728,0.1558633022096018
212,213,0.05700002394354891,0.36251612250322124,0.06233193607758516,0.5309229647595065,0.05312839327061479,0.17066403720561407,0.34156502554286555,0.11508706752491564,0.029818657603928326,0.12673874235335747,0.031778707570183806,0.0,0.05607501124273694,0.0,0.024604632753605013,0.064888568445772,0.11265303967999313,0.2963538603921969,0.3709402197762879,0.09060034523154509,0.25923592791590505,0.17295817390384113,0.14838025500289231,0.23058718881407908,0.15489935343785796,0.13155870287745514,0.15701038338514803,0.15764233516409784,0.17381941496984063,0.2043166244336644,0.330866563435965,0.3564914651597477,0.09859064966666575,0.10071191368319642,0.19869718530684177,0.07466423653943752,0.12091442183833631
213,214,0.0862259529816988,0.48502837317504977,0.08943760851878692,0.2953782695875202,0.04381079543571619,0.09853292782164962,0.28867513460124894,0.08137884587374196,0.024346831981462022,0.17815698869662253,0.2516027078671178,0.0,0.21229656622690218,0.07179581586346322,0.06509773935058773,0.09032106474986129,0.10937345204865355,0.1399663884061475,0.303202538808909,0.09445738949447897,0.3956677577122249,0.19611613514037024,0.09503442507767608,0.09113470371780641,0.09395880892624217,0.1503412705772254,0.09501602024638213,0.11646013119739584,0.06974209358664706,0.2745422147274364,0.1250441618233213,0.22007266712618534,0.11280723035968931,0.11884567213538208,0.07370719464028097,0.045469495148733975,0.10415899013521925
214,215,0.0647189047849083,0.4783603153362985,0.07558857537802978,0.2006700186484476,0.02125135731194159,0.0,0.12909944485918906,0.0,0.04216994999523506,0.0684858450665894,0.08595414610198743,0.17677669528703,0.03546495106931956,0.05076730825235768,0.02246085395880017,0.01986798535313076,0.09621837158993966,0.12820363826320574,0.16544125149864,0.13224034529297454,0.21745023771680147,0.17295817390384113,0.11243774809154501,0.15948248027692952,0.09779417349642974,0.14567914702950413,0.119363077521948,0.17707313714522696,0.12171052505271268,0.14269939923183006,0.3090734029984848,0.33218572593329476,0.17988558705576566,0.27882850105477575,0.16059087573567368,0.07806220392815351,0.16324708548299782
215,216,0.05529395801344752,0.6312610362300243,0.02618465060985307,0.11585688926631306,0.01062567865412296,0.27869320567709743,0.0,0.11508706752491564,0.034431619989002606,0.05132527880924405,0.1122363676828396,0.21650635095003165,0.028037505623738655,0.0,0.03479620533251655,0.036273812497222564,0.03225247144461118,0.036444143356868214,0.1550166652668149,0.09060034523154509,0.3569342848778153,0.13074409009831697,0.08923619593784163,0.044874495180244625,0.08973402632963914,0.06103238361705036,0.11197431266419972,0.1664108456535892,0.1266471467871187,0.11887150534004716,0.26042557089166646,0.2680136386413671,0.08198098494175489,0.1693302349594791,0.09158128005697777,0.07624005572305673,0.06092042651274463
216,217,0.030566077838404686,0.21316174599046164,0.015117715075605954,0.0,0.0,0.22032632461411292,0.0,0.0,0.029818657603928326,0.06311538469579996,0.0991620038473417,0.17677669528703,0.03655643481745055,0.0,0.03479620533251655,0.01986798535313076,0.016655104635541873,0.04645734953398781,0.13963580450600044,0.1238797049604796,0.1703821757277434,0.06537204504489534,0.056167822958445905,0.04916177932586054,0.06306806729046141,0.055354401046913804,0.14742591486769174,0.18016778539784778,0.18399192188752983,0.135170566370282,0.2842592937790428,0.21131202707661972,0.07960782314441456,0.1643635703718141,0.13874148706185896,0.05765014373414863,0.08540492299640354
217,218,0.03065181735220406,0.5011940725864035,0.03023543015318367,0.0819231920553037,0.028112903231493687,0.2955987834393446,0.12909944485918906,0.18196863130416527,0.09270997410536716,0.05069549694648571,0.16039178139699176,0.17677669528703,0.04373611233593591,0.0,0.04603105294203374,0.04729526514335813,0.018620973067608595,0.0783760938238232,0.12156462834646628,0.11176349047261305,0.23889404266747608,0.1461763365485643,0.03324290349378641,0.04493756548030369,0.03292431988943573,0.03219872319513774,0.12352679323464025,0.13338044695164145,0.13789101408296076,0.21643068909063765,0.27240584978365284,0.23051256451598584,0.06855704778945768,0.12964720445734612,0.11899906563534837,0.061427841657268376,0.05479293152518898
218,219,0.023918996901085357,0.4768609756467608,0.021379677692014144,0.0,0.0,0.2413553960098466,0.0,0.0,0.1878023150733366,0.08055640484625953,0.17144388354854617,0.45069390938589715,0.05169860591084659,0.11351915231163444,0.05857074125814546,0.04588314676949281,0.020398253984870187,0.08926955535010525,0.2213074715204482,0.1238797049604796,0.2491921817381404,0.11322770343213064,0.0516593739620244,0.04916391414948951,0.01297145312013861,0.05110515328893006,0.16154890014423823,0.19712686393707202,0.16936078879965913,0.23900862773536238,0.2980548807609408,0.21070698501183346,0.10479660203339992,0.10092542232372169,0.21546230587310622,0.06399242045189055,0.10233287079117133
